index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,New,PendingS,totla price,unit sold
420,408-8501185-0578768,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Unshipped,1,INR,824,PUDUCHERRY,PUDUCHERRY,605008,IN,FALSE,,,,123750,99
421,402-0251823-0845133,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,353,SHILLONG,MEGHALAYA,793022,IN,FALSE,Easy Ship,,,96250,72
422,408-5190897-8781155,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487,PUNE,MAHARASHTRA,411057,IN,FALSE,,,,130000,56
423,403-3109934-4911514,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,597,TADEPALLIGUDEM,ANDHRA PRADESH,534101,IN,FALSE,,,,262500,64
424,407-0718034-7893108,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,654,Ghaziabad,UTTAR PRADESH,201001,IN,FALSE,,,,341250,116
425,404-0752237-5721965,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,597,HYDERABAD,TELANGANA,500090,IN,FALSE,,,,180000,179
426,403-6818986-3510737,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Unshipped,1,INR,363,BENGALURU,KARNATAKA,560036,IN,FALSE,,,,123750,102
427,403-4673019-6572340,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471,GWALIOR,MADHYA PRADESH,474001,IN,FALSE,,,,110000,79
428,171-4549643-0067500,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,,,AKOLA,MAHARASHTRA,444101,IN,FALSE,,,,113750,62
429,404-3622512-3887551,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,744,JORHAT,ASSAM,785001,IN,FALSE,,,,245000,54
430,406-6906315-9570765,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,399,CHENNAI,TAMIL NADU,600100,IN,FALSE,,,,308750,123
431,407-3562449-1962729,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,568,RAMANAGARA,KARNATAKA,562159,IN,FALSE,Easy Ship,,,137500,162
432,408-2593644-6317933,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,835,Vijayapur,KARNATAKA,586109,IN,FALSE,,,,90000,91
433,407-7607527-1189964,04-30-22,Shipped - Rejected by Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,568,RAMANAGARA,KARNATAKA,562159,IN,FALSE,Easy Ship,,,78750,60
434,405-7398388-2654744,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,899,BOKARO STEEL CITY,JHARKHAND,827001,IN,FALSE,,,,68750,53
435,405-5066690-4132337,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,406,BENGALURU,KARNATAKA,560008,IN,FALSE,,,,135000,41
436,408-6466311-6949931,04-30-22,Shipped,Amazon,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,0,LUCKNOW,UTTAR PRADESH,226002,IN,FALSE,,,,240000,79
437,171-4643830-2345965,04-30-22,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,570.48,MUMBAI,MAHARASHTRA,400101,IN,FALSE,Easy Ship,,,112500,124
438,404-1051549-5381167,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,399,KHAMMAM,TELANGANA,507003,IN,FALSE,Easy Ship,,,62500,68
439,406-7625210-8793109,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,789,CHENNAI,TAMIL NADU,600041,IN,FALSE,,,,50000,38
440,406-8665288-2025908,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shoes,Free,Shipped,1,INR,620,NEW DELHI,DELHI,110084,IN,FALSE,,,,60000,34
441,408-6732772-4525113,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,0,AURANGABAD,MAHARASHTRA,431002,IN,FALSE,Easy Ship,,,146250,30
442,171-7068385-2777168,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,631,Pune,MAHARASHTRA,411014,IN,FALSE,Easy Ship,,,262500,74
443,405-9930530-1209919,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,499,GADARWARA,MADHYA PRADESH,487551,IN,FALSE,,,,120000,124
444,407-0288006-5535531,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,807,HYDERABAD,TELANGANA,500050,IN,FALSE,,,,117000,68
445,403-6363820-3080315,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,666,PUDUCHERRY,PUDUCHERRY,605001,IN,FALSE,,,,105000,66
446,408-7937211-8974712,04-30-22,Shipped,Amazon,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,0,SHIRDI,MAHARASHTRA,423109,IN,FALSE,,,,105000,60
447,407-4283259-6933941,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,329,VELLORE,TAMIL NADU,632004,IN,FALSE,,,,187500,48
448,407-3630361-4581152,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XS,Cancelled,0,,,VELLORE,TAMIL NADU,632004,IN,FALSE,,,,332500,75
449,408-6348199-2089932,04-30-22,Shipped,Amazon,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,0,RANCHI,JHARKHAND,834002,IN,FALSE,,,,165000,143
450,408-5824761-8505932,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,399,noida,UTTAR PRADESH,201301,IN,FALSE,Easy Ship,,,135000,85
451,406-0673842-3693910,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399,Mangaluru,KARNATAKA,575007,IN,FALSE,,,,105000,79
452,405-0722232-7258752,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,487,SINGRAULI,MADHYA PRADESH,486889,IN,FALSE,,,,122500,53
453,408-0224364-7467540,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1033,NEW DELHI,DELHI,110063,IN,FALSE,,,,206250,56
454,408-2445040-0957913,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,625,BENGALURU,KARNATAKA,560077,IN,FALSE,,,,1722,83
455,406-8412164-3153129,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,432,MUMBAI,MAHARASHTRA,400097,IN,FALSE,,,,2240,36
456,407-5524319-6977912,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,,,THRIPPUNITHURA,KERALA,682301,IN,FALSE,,,,5312,61
457,407-7757868-6086759,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1115,NEW DELHI,DELHI,110017,IN,FALSE,,,,1408,119
458,171-5065107-7793119,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,511,GHAZIABAD,UTTAR PRADESH,201014,IN,FALSE,,,,1350,35
459,403-0216195-8439543,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,599,KENDUJHAR,ODISHA,758001,IN,FALSE,,,,476,46
460,402-9874837-4557125,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,545,MUMBAI,MAHARASHTRA,400066,IN,FALSE,,,,1560,13
461,408-8892348-9765950,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,353,THANE,MAHARASHTRA,401107,IN,FALSE,,,,2220,36
462,408-6417023-0253911,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,563,THANE,MAHARASHTRA,401107,IN,FALSE,,,,6084,68
463,407-4004149-2857161,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,487,KALYAN,MAHARASHTRA,421201,IN,FALSE,,,,1749,120
464,404-6408992-6781106,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,352,CHENNAI,TAMIL NADU,600015,IN,FALSE,,,,1682,38
465,407-9345273-2408359,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,376,CHENNAI,TAMIL NADU,600115,IN,FALSE,,,,256,51
466,408-0266080-9401113,04-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,599,GURUGRAM,HARYANA,122022,IN,FALSE,Easy Ship,,,984,8
467,404-6096382-3389133,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Wallet,Free,Shipped,1,INR,329,LUDHIANA,PUNJAB,141012,IN,FALSE,Easy Ship,,,2318,20
468,405-9737320-3923530,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1133,Nerul,GOA,403114,IN,FALSE,,,,4900,44
469,402-7908398-5262750,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,684,IMPHAL,MANIPUR,795004,IN,FALSE,,,,1887,122
470,407-6861831-9368312,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Cancelled,0,,,PALASBARI,ASSAM,781120,IN,FALSE,,,,1377,45
471,406-4290163-4557960,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Unshipped,1,INR,435,HYDERABAD,TELANGANA,500090,IN,FALSE,,,,864,38
472,405-9000587-4386763,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,PUNE,MAHARASHTRA,411057,IN,FALSE,,,,1170,20
473,405-9000587-4386763,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,PUNE,MAHARASHTRA,411057,IN,FALSE,,,,2496,22
474,404-7760595-7490722,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,399,Chikkaballapur,KARNATAKA,562101,IN,FALSE,,,,6600,54
475,403-8206114-6438765,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,788,Andul near maya stores,WEST BENGAL,711302,IN,FALSE,,,,2160,136
476,404-6734371-2217151,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,549,BENGALURU,KARNATAKA,560078,IN,FALSE,Easy Ship,,,2014,53
477,403-9844758-9663515,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,654,MUMBAI,MAHARASHTRA,400067,IN,FALSE,,,,1428,42
478,402-1037282-5400318,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399,Mumbai,MAHARASHTRA,400078,IN,FALSE,,,,1989,29
479,408-6497115-2636366,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,599,HYDERABAD,TELANGANA,500067,IN,FALSE,Easy Ship,,,3978,125
480,408-2311178-4563550,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,874,HYDERABAD,TELANGANA,500067,IN,FALSE,,,,8330,225
481,171-7904830-1900363,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,533,HYDERABAD,TELANGANA,500075,IN,FALSE,Easy Ship,,,3485,475
482,406-9476969-2801163,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399,BENGALURU,KARNATAKA,560011,IN,FALSE,,,,2268,125
483,403-2867551-8904322,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,744,BENGALURU,KARNATAKA,560035,IN,FALSE,,,,2279,175
484,407-0133690-8157926,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,499,SURAT,Gujarat,395007,IN,FALSE,,,,2064,50
485,402-2892726-4411563,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Unshipped,1,INR,399,Mumbai,MAHARASHTRA,400078,IN,FALSE,,,,5460,125
486,402-9688522-2179563,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,376,CHITTOOR,ANDHRA PRADESH,517001,IN,FALSE,,,,8575,225
487,404-7977517-7125147,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,486,KADUR,KARNATAKA,577548,IN,FALSE,,,,4455,445
488,403-4009455-2766717,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399,SURATGARH,RAJASTHAN,335804,IN,FALSE,,,,3096,150
489,408-8960391-6097167,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Cancelled,0,,,MIRA ROAD,MAHARASHTRA,401107,IN,FALSE,,,,2184,175
490,406-9811989-3946709,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,424,MUMBAI,MAHARASHTRA,400095,IN,FALSE,,,,3200,25
491,406-0361691-7797129,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,362,MUMBAI,MAHARASHTRA,400095,IN,FALSE,Easy Ship,,,5800,75
492,408-9628391-5712365,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,599,DINANAGAR,PUNJAB,143531,IN,FALSE,,,,9129,175
493,408-1587720-2667552,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,KOLKATA,WEST BENGAL,700028,IN,FALSE,,,,4488,450
494,171-5980259-5726757,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,487,SECUNDERABAD,TELANGANA,500011,IN,FALSE,,,,3002,150
495,405-2266530-9531500,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,563,KALYAN,MAHARASHTRA,421004,IN,FALSE,Easy Ship,,,2666,150
496,408-3468189-1632369,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,487,ARAKANDANALLUR,TAMIL NADU,605752,IN,FALSE,,,,2484,75
497,402-8199412-5613164,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1099,BHOPAL,MADHYA PRADESH,462038,IN,FALSE,,,,6027,75
498,406-8049367-7383569,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,654,GURGAON,HARYANA,122001,IN,FALSE,,,,7452,200
499,404-4084311-5014713,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,329,HYDERABAD,TELANGANA,500036,IN,FALSE,,,,3640,470
500,405-4491602-9761902,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,XXL,Cancelled,0,,,Bhatgaon,CHHATTISGARH,497235,IN,FALSE,,,,1920,175
501,404-3973098-9107502,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1186,BHANJANAGAR,ODISHA,761126,IN,FALSE,,,,1696,150
502,404-8364446-3952321,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,588,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN,FALSE,,,,1476,100
503,408-4378624-3886712,04-30-22,Cancelled,Amazon,Amazon.in,Standard,Shirt,S,Cancelled,0,,,GHAZIABAD,UTTAR PRADESH,201012,IN,FALSE,,,,3792,125
504,408-2058872-0942730,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,329,VISAKHAPATNAM,ANDHRA PRADESH,531173,IN,FALSE,,,,5828,250
505,408-2058872-0942730,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,259,VISAKHAPATNAM,ANDHRA PRADESH,531173,IN,FALSE,,,,2380,500
506,404-5141245-7726736,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,487,MADHURAWADA,ANDHRA PRADESH,530048,IN,FALSE,,,,1444,250
507,405-5489495-6651552,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,549,ALMORA,UTTARAKHAND,263601,IN,FALSE,Easy Ship,,,1360,175
508,171-6816175-3049154,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,626,PRODDATUR,ANDHRA PRADESH,516360,IN,FALSE,,,,1290,150
509,408-7342331-1733136,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,,,SHRIGONDA,MAHARASHTRA,413701,IN,FALSE,,,,3108,150
510,402-1721558-6618710,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,INR,570.48,WARANGAL,TELANGANA,506330,IN,FALSE,Easy Ship,,,5952,300
511,406-2138801-8731538,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,319,CHENNAI,TAMIL NADU,600089,IN,FALSE,Easy Ship,,,2924,500
512,407-1271803-1705135,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,518,FAIZABAD,UTTAR PRADESH,224001,IN,FALSE,,,,3102,300
513,408-0666162-2209142,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Perfume,Free,Shipped,1,INR,899,BHIWADI,RAJASTHAN,301019,IN,FALSE,,,,2580,225
514,404-8344681-3468344,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,807,NOIDA,UTTAR PRADESH,201301,IN,FALSE,,,,2448,175
515,405-5365766-8023559,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,M,Shipped,1,INR,463,WARANGAL,TELANGANA,506001,IN,FALSE,Easy Ship,,,68750,200
516,405-2729845-2846741,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,653,BANGALORE,KARNATAKA,560078,IN,FALSE,,,,101250,375
517,407-7312276-7007540,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1140,NEW DELHI,DELHI,110085,IN,FALSE,,,,213750,525
518,407-6910434-1793162,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,S,Cancelled,0,,,SAMBALPUR,ODISHA,768004,IN,FALSE,,,,56250,300
519,407-7361111-8973957,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1260,ALLAHABAD,UTTAR PRADESH,211002,IN,FALSE,,,,61250,225
520,406-2349830-7633129,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,909,WARANGAL,TELANGANA,506009,IN,FALSE,,,,20000,200
521,404-0553710-6997951,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,,,Vadodara,Gujarat,390011,IN,FALSE,,,,68750,175
522,404-5682813-1706729,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,968,NEW DELHI,DELHI,110030,IN,FALSE,,,,101250,350
523,171-0355946-6502712,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,788,NASHIK,MAHARASHTRA,422101,IN,FALSE,,,,222500,475
524,405-5141255-1451535,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,771,Malda,WEST BENGAL,732103,IN,FALSE,,,,75000,275
525,402-4712282-7084353,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399,KALYAN,MAHARASHTRA,421301,IN,FALSE,,,,70000,200
526,408-4929717-0247504,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,888,VISAKHAPATNAM,ANDHRA PRADESH,530047,IN,FALSE,,,,11250,175
527,408-4929717-0247504,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1221,VISAKHAPATNAM,ANDHRA PRADESH,530047,IN,FALSE,,,,45000,125
528,407-0903946-2097158,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,KOLLAM,KERALA,690521,IN,FALSE,,,,87500,225
529,403-3362230-0094739,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,471,BENGALURU,KARNATAKA,560021,IN,FALSE,Easy Ship,,,225000,400
530,404-2227887-7441969,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,545,MUMBAI,MAHARASHTRA,400042,IN,FALSE,,,,75000,225
531,407-8016372-7101131,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,968,ALLAHABAD,UTTAR PRADESH,211002,IN,FALSE,,,,60000,125
532,407-2520173-9985116,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,499,SURAT,Gujarat,395007,IN,FALSE,,,,33750,100
533,407-3257788-4892350,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,GUNTUR,ANDHRA PRADESH,522614,IN,FALSE,,,,45000,100
534,408-7201398-0382766,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,AHMEDABAD,Gujarat,380058,IN,FALSE,,,,100000,225
535,407-1181422-6183500,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Cancelled,0,,,MANGALURU,KARNATAKA,575002,IN,FALSE,,,,282000,375
536,408-6235816-9261123,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,471,BENGALURU,KARNATAKA,560043,IN,FALSE,,,,105000,200
537,408-5823964-2421167,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,386.67,BENGALURU,KARNATAKA,560043,IN,FALSE,Easy Ship,,,82500,195
538,408-2752424-0976355,04-30-22,Cancelled,Merchant,Amazon.in,Standard,Shirt,XXL,On the Way,0,INR,452.38,PATNA,BIHAR,800026,IN,FALSE,Easy Ship,,,55000,175
539,408-1221783-1443515,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1112,Pune,MAHARASHTRA,411033,IN,FALSE,,,,81250,150
540,404-3977029-4836363,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,L,Cancelled,0,,,MUMBAI,MAHARASHTRA,400042,IN,FALSE,,,,175000,250
541,406-6993846-8855562,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1338,ROORKEE,UTTARAKHAND,247667,IN,FALSE,,,,325000,475
542,405-5018129-4536368,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,517,MANGALURU,KARNATAKA,575006,IN,FALSE,,,,150000,275
543,406-3787864-1268330,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,329,NAGPUR,MAHARASHTRA,440006,IN,FALSE,,,,96250,225
544,171-8504713-0689107,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,725,NOIDA,UTTAR PRADESH,201301,IN,FALSE,,,,82500,175
545,402-9564773-1029157,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,363,JAIPUR,RAJASTHAN,303905,IN,FALSE,,,,97500,175
546,405-4930362-9342759,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,666,Golabandha,ODISHA,761002,IN,FALSE,,,,210000,275
547,402-4976284-7401969,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Cancelled,0,,,ROHTAK,HARYANA,124001,IN,FALSE,,,,325000,41
548,404-7724638-9574745,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,Blazzer,S,Unshipped,1,INR,588,VISAKHAPATNAM,ANDHRA PRADESH,530016,IN,FALSE,,,,180000,70
549,408-9182064-6638723,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,449,CHENNAI,TAMIL NADU,600089,IN,FALSE,,,,123750,166
550,171-9163388-0505130,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,696,BHATPARA,WEST BENGAL,743127,IN,FALSE,,,,96250,44
551,171-4737030-9245958,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,459,Palampur,HIMACHAL PRADESH,176092,IN,FALSE,,,,130000,54
552,402-3889665-2309117,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,625,PUNE,MAHARASHTRA,411001,IN,FALSE,Easy Ship,,,262500,17
553,404-0489249-5004350,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,654,KANPUR,UTTAR PRADESH,208017,IN,FALSE,,,,341250,40
554,402-5795462-7785129,04-30-22,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400074,IN,FALSE,,,,180000,74
555,402-1771710-8988341,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,595,CHENNAI,TAMIL NADU,600128,IN,FALSE,,,,123750,156
556,407-8782240-5186712,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,597,NASHIK,MAHARASHTRA,422101,IN,FALSE,,,,110000,53
557,406-1146171-5116306,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,582,NEW DELHI,DELHI,110058,IN,FALSE,,,,113750,58
558,405-4454054-5598720,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,612,MUMBAI,MAHARASHTRA,400042,IN,FALSE,,,,245000,8
559,405-0904566-9930731,04-30-22,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,654,GREATER NOIDA,UTTAR PRADESH,201308,IN,FALSE,,,,308750,24
560,405-2826187-6916328,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,L,Shipped,1,INR,518,NEW DELHI,DELHI,110075,IN,FALSE,Easy Ship,,,137500,61
